title,desc,push_time,content,url
一般纳税人资产重组有关留抵税金抵扣问题？,问：请问，增值税一般纳税人资产重组有关留抵税金继续抵扣问题？,2013-03-25,答：根据税务总局公告[2012]第55号规定：一、增值税一般纳税人在资产重组过程中，将全部资产、负债和劳动力一并转让给其他一般纳税人，并按程序办理注销税务登记的，在办理注销前尚未抵扣的进项税额可结转至新纳税人抵扣。二、 原纳税人主管税务机关应认真核查资产重组相关资料，核实原纳税人尚未抵扣进项税额，填写《增值税一般纳税人资产重组进项留抵税额转移单》。三、 新纳税人主管税务机关应将原纳税人主管税务机关传递来的《增值税一般纳税人资产重组进项留抵税额转移单》与纳税人报送资料进行认真核对，对原纳税人尚未抵扣的进项税额，在确认无误后，允许新纳税人继续申报抵扣。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201303/t20130325_200078.htm
“营改增”增值税一般纳税人上门抄税后回去开不了票，怎么处理？,问：“营改增”增值税一般纳税人上门抄税后回去开不了票，提示锁死，怎么处理？,2013-02-27,答：“营改增”一般纳税人持报税盘上门抄报税后回去应将报税盘和金税盘一起连接电脑，否则报税盘上的抄税成功标记无法传到金税盘和系统中，导致锁死，连接好后再进入开票系统，如果连接电脑时开票系统是开着的状态，应先退出系统再重新登陆才能开票。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201302/t20130227_197669.htm
由于征收方式的改变，亏损如何弥补？,问：我企业原来由于账证不全所得税改为核定征收，现经整改实行查帐征收。请问企业之前的亏损额能否在以后的盈利年度按有关政策进行弥补？,2013-02-27,答：处于连续生产经营期间的企业，如果某一年度采取核定征收方式，以前年度发生的亏损不可用以后年度所得弥补。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201302/t20130227_197666.htm
季度预缴所得税时能否加计扣除研发费用？,问：季度预缴所得税时能否加计扣除研发费用？,2013-02-27,答：根据《企业研究开发费用税前扣除管理办法（试行）》（国税发〔2008〕116号）第十二条的规定，企业实际发生的研究开发费，在年度中间预缴所得税时，允许据实扣除，在年度终了进行所得税年度申报和汇算清缴时，再依照《办法》的规定进行加计扣除。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201302/t20130227_197665.htm
持有不足12个月的股票分得的红利，税务如何处理？,问：企业持有股票拟作长期投资（连续持有12个月以上），在实际持有不足12个月期间分得股息、红利，那么该股息、红利是否作免税收入处理？,2013-02-27,答：企业购买股票拟作长期投资，但是在实际持有不足12个月期间分得股息、红利，不能作为免税收入，应计征企业所得税。企业继续持有股票超过12个月的，允许此前已计征所得税的股息、红利作为免税收入，在当年度所得税汇算清缴时作纳税调整。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201302/t20130227_197664.htm
培训期间支付授课老师的费用如何税前扣除？,问：企业开展员工专业培训，在培训期间支付授课老师的讲课费用和安排食宿费用如何税前扣除？,2013-02-27,答：纳税人发生的与其员工专业培训有关的合理的费用，如授课老师的讲课费用和安排授课老师食宿费用等，应提供证明其真实性的材料(姓名、地点、时间、培训内容、培训目的和支付凭证等)，统一反映在同一张会计凭证上，作为教育经费支出，按照规定在税前扣除。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201302/t20130227_197661.htm
预收工程款能否凭合同等相关资料做暂估成本而不纳税调整？,问：建安施工单位，所得税查账征收。现年底需开具发票预收工程款500多万元，但是工程尚未开工，成本没有进来（明年5月31号前会有部份成本进来），合同已签订，请问所得税汇算清缴时，能否凭合同等相关资料做暂估成本而不纳税调整？,2013-02-27,答：根据《中华人民共和国企业所得税法实施条例》规定，建筑企业从事建筑、安装、装配工程业务，持续时间超过12个月的，按照纳税年度内完工进度或者完成的工作量确认收入的实现。《国家税务总局关于确认企业所得税收入若干问题的通知》（国税函[2008]875号）进一步明确，企业提供劳务，在各个纳税期末，提供劳务交易的结果能够可靠估计的，采用完工进度（完工百分比）法确认提供劳务收入。企业应按照从接受劳务方已收或应收的合同或协议价款确定劳务收入总额，根据纳税期末提供劳务收入总额乘以完工进度扣除以前纳税年度累计已确认提供劳务收入后的金额，确认为当期劳务收入；同时，按照提供劳务估计总成本乘以完工进度扣除以前纳税期间累计已确认劳务成本后的金额，结转为当期劳务成本。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201302/t20130227_197660.htm
增值税专用发票超过180天，还可以开具红字发票吗？,问：我们给客户有一笔重复开具发票，但对方退回我司时这张发票过了180天，还可以开具红字发票吗？,2013-02-27,答：根据《国家税务总局关于调整增值税扣税凭证抵扣期限有关问题的通知》（国税函〔2009〕617号），增值税专用发票超过180天，不可以开具红字发票。该情况也不属于《国家税务总局关于逾期增值税扣税凭证抵扣问题的公告》规定的“由于客观原因造成增值税扣税凭证逾期的，经主管税务机关审核、逐级上报，由国家税务总局认证、稽核比对后，对比对相符的增值税扣税凭证，允许纳税人继续抵扣其进项税额。”中的“客观原因”。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201302/t20130227_197659.htm
原有增值税业务，又增加了“营改增”业务，如何申报？,问：我单位原来就是一般纳税人，12月后又增加了“营改增”业务，11月底有进项留抵，现在用ETC申报的时候提示期初数据校验出错，请问我该如何申报？,2013-02-27,答：兼有应税服务的原一般纳税人，11月底有留抵税额按规定须挂帐的，1月份无法通过申报客户端直接申报。您可以通过网上办税服务厅直接申报，或通过申报客户端生成电子申报数据后上门申报。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201302/t20130227_197658.htm
“营改增”非居民企业代扣代缴增值税能否抵扣？,问：“营改增”非居民企业代扣代缴增值税能否抵扣？如何抵扣？,2013-02-27,答：增值税纳税人接受境外单位或者个人提供的应税服务，按照《财政部国家税务总局关于在上海市开展交通运输业和部分现代服务业营业税改征增值税试点的通知》(财税〔2011〕111号)附件1：《交通运输业和部分现代服务业营业税改征增值税试点实施办法》第二十二、二十三条规定，准予以从税务机关或者境内代理人取得的解缴税款的中华人民共和国税收通用缴款书上注明的增值税额从销项税额中抵扣，次月申报时在“增值税纳税申报表附列资料（二）”第七栏填列，并同时应当具备书面合同、付款证明和境外单位的对账单或者发票，资料不全的，其进项税额不得从销项税额中抵扣。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201302/t20130227_197657.htm
管道运输企业营改增后有什么优惠政策？,问：我公司为管道运输企业，这次营改增后有没有什么优惠政策？,2013-02-27,"答：根据财政部、国家税务总局《关于在北京等8省市开展交通运输业和部分现代服务业营业税改征增值税试点的通知》（财税〔2012〕71号）以及《交通运输业和部分现代服务业营业税改征增值税试点过渡政策的规定》（财税〔2011〕111号）等文件规定：安置残疾人就业单位、合同能源管理项目的应税服务、管道运输服务、有形动产融资租赁服务的增值税过渡优惠政策实行资格管理。2012年11月30日（含）前，试点纳税人已经按照原国家政策规定享受了营业税税收优惠，在剩余税收优惠政策期限内，按照规定享受相应增值税优惠的,无需纳税人重新提出申请，由主管税务机关根据纳税人提供的《宁波市“营改增”试点纳税人确认表》等相关信息确认的原营业税减免项目信息,或地税部门出具的享受营业税税收优惠的相关文书及其他书面证明材料，直接办理增值税税收优惠资格认定。",http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201302/t20130227_197655.htm
